"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"KINEMS SPORTS CARDS","3624 MAPLE STREET","ERIE","PA","US","16508","(814) 864-2309","","","","{Sports,TCG}","","https://www.bing.com/aclick?ld=e8hg6QMNwvrtny55cNNFGoRDVUCUx-276TYwT9egNlMdyJN7vxUG1N2_gCWYO77dfEBzdi-8AjSVDqi1RezRqlh1CiR-v42CYwsUJrzLEEgbiDV2sXwU0ZI9XpEnJyORP9wmP14Oq0KEF8q2QzlbnTN1MEZeeUh2XkU27XzoBltA7tKb6ljJT5kXlWm0wKRY4ySzzD2Q&u=aHR0cHMlM2ElMmYlMmZ3d3cuZWJheS5jb20lMmZzY2glMmZpLmh0bWwlM2Zfbmt3JTNka2luZW1zJTI1MjBzcG9ydHMlMjUyMGNhcmRzJTI2bm9yb3ZlciUzZDElMjZta2V2dCUzZDElMjZta3JpZCUzZDcxMS0zNDAwMi0xMzA3OC0wJTI2bWtjaWQlM2QyJTI2bWtzY2lkJTNkMTAyJTI2a2V5d29yZCUzZGtpbmVtcyUyNTIwc3BvcnRzJTI1MjBjYXJkcyUyNmNybHAlM2RfJTI2TVRfSUQlM2QlMjZnZW9faWQlM2QlMjZybHNhdGFyZ2V0JTNka3dkLTc3NTE1NzQ2Nzc4MzMzJTNhbG9jLTE5MCUyNmFkcG9zJTNkJTI2ZGV2aWNlJTNkYyUyNm1rdHlwZSUzZCUyNmxvYyUzZDY1MTIzJTI2cG9pJTNkNjM4NDElMjZhYmNJZCUzZCUyNmNtcGduJTNkMzk1NDA5ODU0JTI2c2l0ZWxuayUzZCUyNmFkZ3JvdXBpZCUzZDEyNDAyNDkzMjI2NzIwMTQlMjZuZXR3b3JrJTNkbyUyNm1hdGNodHlwZSUzZHAlMjZtc2Nsa2lkJTNkOGZjZjM2NmM1NTUxMTQwMjI1NDU1ZmI2ZWQ5ODZiMzE&rlid=8fcf366c5551140225455fb6ed986b31","ebay: https://www.ebay.com/sch/i.html | enriched:yes","","directory_list","false","true"
"Krav'n Comics","349 Upland Square Drive","Pottstown","PA","US","19464","+1 610-323-3868","40.2674863","-75.6558121","","{Comics}","Mo off; Tu 13:00-18:00; We 11:00-21:00; Th,Sa 11:00-19:00; Fr 13:00-19:00; Su 11:00-17:00","https://www.manta.com/c/mx48792/kravn-comics-llc","OSM node/8177176036 | email: kravncomics@verizon.net | facebook: https://facebook.com/mantacom | enriched:yes","","osm","false","true"
"LOGANS SPORTS COLLECTIBLES","124 PALMER PARK MALL","EASTON","PA","US","18040","(610) 438-4544","","","","{Sports,Collectibles}","","https://www.collect.com/event/logans-sports-collectibles-3/","email: ui@5.0.36 | enriched:yes","","directory_list","false","true"
"Lou's Baseball Card Dugout","","Philadelphia","PA","US","","215-755-0414","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/839/philadelphia/lous-baseball-card-dugout","enriched:yes","","ddg_pass2","false","true"
"MACE MERCHANDISE CARD & COIN","108 NORTH MAIN AVE","SCRANTON","PA","US","18504","(570) 346-6891","","","","{TCG}","","www.facebook.com/macecoincard","facebook: https://www.facebook.com/macecoincard | enriched:yes","","directory_list","false","true"
"MVP SPORTS & GAMES CO","50 REDWOOD DR","LANCASTER","PA","US","17603","(717) 435-4964","","","","{Sports,Games}","","https://lauribynum.blogspot.com/2022/05/mvp-sports-and-games-legit.html","enriched:yes","","directory_list","false","true"
"Mace Merchandise Card and Coin","6891 ThisScrantonsportscardstore is located at 108 N. Main Avenue","Scranton","PA","US","","570-346-6891","","","","{TCG}","","https://www.sportscard-stores.com/store/844/scranton/mace-merchandise-card-and-coin","enriched:yes","","ddg_pass2","false","true"
"Mimic's Market","4707 Liberty Avenue","Pittsburgh","PA","US","15224","+1-412-228-0306","40.4621056","-79.9495555","","{Games}","Mo-Th 12:00-21:00; Fr 12:00-22:00; Sa 11:00-22:00; Su 11:00-19:00","https://mimicsmarket.com/","OSM node/12670621709 | email: contact@mimicsmarket.com | facebook: https://www.facebook.com/Mimics-Market-Cards-Games-102713232842382 | instagram: https://www.instagram.com/mimicsmarket | enriched:yes","","osm","false","true"
"NASHCARDS PHILADELPHIA","130 W. MAIN ST STE 116","TRAPPE","PA","US","19426","(484) 973-6587","","","","{TCG}","","https://nashcards.com/","email: %20support@nashcards.com | facebook: https://www.facebook.com/nashcards | instagram: http://instagram.com/nashcards | enriched:yes","","directory_list","false","true"
"Pennsylvania","","Allentown","PA","US","","610-432-9975","","","","{Cards}","","http://www.hobbyshopguideusa.com/pennsylvaniahobbyshops.htm","enriched:yes","","ddg_pass2","false","true"
"Phantom of the Attic Games","406 South Craig Street","Pittsburgh","PA","US","15213","+1 412 682 6290","40.4450427","-79.9488832","","{Games}","Tu 11:00-17:00; We-Fr 00:00-18:00; Sa,Su 00:00-17:00","http://www.pota-oakland.com/","OSM node/10048541718 | enriched:yes","","osm","false","true"
"Philly TCG","","Philadelphia","PA","US","","267-325-0787","","","","{TCG}","","https://www.lgsfinder.org/pennsylvania/philadelphia/philly-tcg-philadelphia","email: leaflet@1.9.4 | enriched:yes","","ddg_pass2","false","true"
"RANDY'S SPORTCARDS","585 S WEST END BLVD #6","QUAKERTOWN","PA","US","18951","(215) 536-7868","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/pennsylvania/quakertown/antique-store/4787227-randy-s-sports-cards","email: randy.rothrock@verizon.net | facebook: https://facebook.com/pages | enriched:yes","","directory_list","false","true"
"RED ROSE SPORTS CARDS","126 S CENTERVILLE DR","LANCASTER","PA","US","17603","(717) 617-2250","","","","{Sports,TCG}","","https://www.joinchargeback.com/cancels/how-to-cancel-red-rose-sports-cards","email: support@redrosesportscards.com | facebook: https://www.facebook.com/joinchargeback | instagram: https://www.instagram.com/joinchargeback | enriched:yes","","directory_list","false","true"
"S&B SPORTS COLLECTIBLES","206 MONTGOMERY MALL","NORTH WALES","PA","US","19454","(215) 647-2994","","","","{Sports,Collectibles}","","www.sbsportspromotions.com","email: sbsportscardteams@gmail.com | facebook: https://www.facebook.com/sbsports | instagram: https://www.instagram.com/sbsportscollectibles | enriched:yes","","directory_list","false","true"
"SCG HOBBY - ALTOONA","3200 PLEASANT VALLEY BLVD","ALTOONA","PA","US","16602","(814) 201-2845","","","","{Collectibles}","","https://scghobby.com/altoona/","email: altoona@scghobby.com | facebook: https://www.facebook.com/scghobbyindiana | instagram: https://www.instagram.com/scghobbyindiana | enriched:yes","","directory_list","false","true"
"SCG HOBBY - INDIANA","1450 OAKLAND AVE","INDIANA","PA","US","15701","(724) 349-1769","","","","{Collectibles}","","https://scghobby.com/indiana/","email: indiana@scghobby.com | facebook: https://www.facebook.com/scghobbyindiana | instagram: https://www.instagram.com/scghobbyindiana | enriched:yes","","directory_list","false","true"
"SPORTS CARD CORNER","1948 STAE ROUTE 940","FREELAND","PA","US","18224","(570) 578-9607","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/1063/freeland/sports-card-corner","enriched:yes","","directory_list","false","true"
"SPORTS CARD JUNCTION LLC","9011 PERRY HWY","PITTSBURGH","PA","US","15237","(412) 364-6448","","","","{Sports,TCG}","","https://www.sportscardsdirect.co.uk","email: info@sportscardsdirect.co.uk | facebook: https://www.facebook.com/sportscardsdirectofficial | instagram: https://www.instagram.com/sportscardsdirectofficial | enriched:yes","","directory_list","false","true"
"SPORTS CONNECTION","38 W. OAKLAND AVE","DOYLESTOWN","PA","US","18901","(215) 693-2206","","","","{Sports}","","www.sportsconnectionpa.com","facebook: https://www.facebook.com/groups | instagram: https://www.instagram.com/sports.connection.cards | enriched:yes","","directory_list","false","true"
"SPORTS ZONE TOYS & COMICS","359 MARKET ST","SUNBURY","PA","US","17801","(570) 898-5205","","","","{Sports,Comics}","","https://comicbookstores.co/comic-shop/united-states/pennsylvania/sunbury/sports-zone-toys-comics/","email: frey@shipyourdirectory.com | enriched:yes","","directory_list","false","true"
"SPORTSAMERICA SPORTS CARDS","6 STATE ROAD SUITE 101","MECHANICSBURG","PA","US","17050","(717) 795-4837","","","","{Sports,TCG}","","www.sportsamericasportscards.com","facebook: https://www.facebook.com/tr | enriched:yes","","directory_list","false","true"
"SPORTSCARDS ETC","5629B STEUBENVILLE PIKE","MC KEES ROCKS","PA","US","15136","(412) 787-3235","","","","{Sports,TCG}","","https://www.scepgh.com/","email: info@scepgh.com | facebook: https://www.facebook.com/plugins | enriched:yes","","directory_list","false","true"
"STEEL CITY COLLECTIBLES","1931 LINCOLN WAY","WHITE OAK","PA","US","15131","(412) 872-5504","","","","{Collectibles}","","https://www.steelcitycollectibles.com/retail-locations","email: steelcitycollectiblesrp@gmail.com | facebook: https://www.facebook.com/tr | instagram: https://www.instagram.com/scctradingcards | enriched:yes","","directory_list","false","true"
"STODY LLC DBA/ SCG HOBBY - LATROBE","1025 LATROBE 30 SHOPPES","LATROBE","PA","US","15650","(724) 879-4648","","","","{Collectibles}","","https://scghobby.com/latrobe/","email: latrobe@scghobby.com | facebook: https://www.facebook.com/scghobbyindiana | instagram: https://www.instagram.com/scghobbyindiana | enriched:yes","","directory_list","false","true"
"SWIT Sports","18 Lightcap Road, Suite 1149","Pottstown","PA","US","19465","+1 484-369-6731","40.2371627","-75.5719074","","{Sports}","","https://www.switsport.com/","OSM node/11952538771 | email: sales@switsport.com | facebook: https://www.facebook.com/SWITsports | instagram: https://www.instagram.com/switsports | enriched:yes","","osm","false","true"
"THE BASEBALL CARD SHOP","1891 E. STATE","HERMITAGE","PA","US","16148","(724) 981-4443","","","","{Sports,TCG}","","www.baseballcardshop.net","email: info@baseballcardshop.net | facebook: https://www.facebook.com/The-Baseball-Card-Shop-165190446830493 | enriched:yes","","directory_list","false","true"
"TJT SPORTS","919 N 7TH ST","LEBANON","PA","US","17046","(717) 450-4299","","","","{Sports}","","https://tjtsports.com/","enriched:yes","","directory_list","false","true"
"Turn 2 Sports Cards & Collectibles in Erie, PA 16506","3330 W 26th St Suite 18","Erie","PA","US","","814-899-5102","","","","{Sports,TCG,Collectibles}","","https://www.chamberofcommerce.com/business-directory/pennsylvania/erie/sports-card-store/2015346005-turn-2-sports-cards-collectibles","enriched:yes","","ddg_pass2","false","true"
"VSM SPORTS CARD OUTLET","1615 MANHEIM PIKE","LANCASTER","PA","US","17601","(717) 947-0189","","","","{Sports,TCG}","","www.vsmsportscardoutlet.com","email: info@vsmsportscardoutlet.com | instagram: https://www.instagram.com/vsmsportscards | enriched:yes","","directory_list","false","true"
"WHEELHOUSE CARDS","106 E LANCASTER AVE","WAYNE","PA","US","19087","(610) 314-0820","","","","{TCG}","","https://www.wheelhousecards.com/sports-collectibles","email: info@wheelhousecards.com | facebook: https://www.facebook.com/tr | instagram: https://www.instagram.com/wheelhousecards | enriched:yes","","directory_list","false","true"
"WOW PA SPORTS CARDS","5821 LINGLESTOWN ROAD SUITE 202","HARRISBURG","PA","US","17112","(717) 545-0146","","","","{Sports,TCG}","","https://www.pennlive.com/business/2025/08/sports-cards-shop-in-dauphin-county-moves-to-new-space-with-jumbotron.html","facebook: https://www.facebook.com/PennLive | instagram: https://www.instagram.com/pennlive | enriched:yes","","directory_list","false","true"
"YAREM ENTERPRISES","321 SOUTH MAIN AVENUE","SCRANTON","PA","US","18504","(570) 346-2707","","","","{Cards}","","https://www.dnb.com/business-directory/company-profiles.yarem_son_enterprise.caadf5d163054b992fa6cb2c3874a967.html","facebook: https://www.facebook.com/DunBradstreet | enriched:yes","","directory_list","false","true"
"Card Stores","","Warwick","RI","US","","(401) 738-4550","","","","{TCG}","","https://www.mallsandoutlets.com/malls/warwick-mall-warwick-ri-mall/card-stores/","enriched:yes","","ddg_targeted","false","true"
"Now & Then Sports Cards and Collectibles","","Warwick","RI","US","","401-781-4314","","","","{Sports,TCG,Collectibles}","","https://www.lgsfinder.org/rhode-island/warwick/now-then-sports-cards-and-collectibles-warwick","email: leaflet@1.9.4 | enriched:yes","","ddg_targeted","false","true"
"Now & Then Sports Cards and Collectibles – Warwick, Rhode ...","","Warwick","RI","US","","401-781-4314","","","","{Sports,TCG,Collectibles}","","https://www.lgsfinder.org/rhode-island/warwick/now-then-sports-cards-and-collectibles-warwick","email: leaflet@1.9.4 | enriched:yes","","ddg_pass2","false","true"
"Baseball CardShopsinGreenville,SC|SportsMemorabiliaStores...","1038 N Pleasantburg Dr","Greenville","SC","US","","864-740-0226","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/greenville-sc-baseball-card-shops/","email: hello@ballcardgenius.com | facebook: https://www.facebook.com/ballcardgenius | instagram: https://www.instagram.com/ballcardgenius | enriched:yes","","ddg_pass2","false","true"
"BaseballCardShopsinGreenville,SC| Sports Memorabilia Stores...","2738 N Pleasantburg Dr","Greenville","SC","US","","864-203-2313","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/greenville-sc-baseball-card-shops/","email: hello@ballcardgenius.com | facebook: https://www.facebook.com/ballcardgenius | instagram: https://www.instagram.com/ballcardgenius | enriched:yes","","ddg_targeted","false","true"
"BaseballCardShopsinGreenville,SC|SportsMemorabilia Stores...","500 Congaree Rd Ste# 8102","Greenville","SC","US","","864-203-7425","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/greenville-sc-baseball-card-shops/","email: hello@ballcardgenius.com | facebook: https://www.facebook.com/ballcardgenius | instagram: https://www.instagram.com/ballcardgenius | enriched:yes","","ddg_targeted","false","true"
"COLLECTOR'S CORNER","2070 SAM RITTENBERG BLVD STE 292","CHARLESTON","SC","US","29407","(843) 224-3823","","","","{Cards}","","https://www.lennar.com/new-homes/south-carolina/charleston/moncks-corner/cypress-preserve","email: john.doe@lennar.com | facebook: https://www.facebook.com/Lennar | instagram: https://www.instagram.com/lennarhomes | enriched:yes","","directory_list","false","true"
"Cheerful TCG LLC in Spartanburg, SC 29301","2811 Reidville Rd inSpartanburg","Spartanburg","SC","US","","864-804-6700","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/south-carolina/spartanburg/hobby-store/2024004601-cheerful-tcg-llc","enriched:yes","","ddg_pass2","false","true"
"Collecting Problems","1682 Katy Ln","Fort Mill","SC","US","","(803) 833-2716","","","charlotte","{Comics,Cards,Records,Toys,Collectibles}","Mon-Wed 11am-2pm; Thu-Sun 11am-6pm","https://collectingproblems.com/","Buy/sell/trade/appraise/consign; broad collectibles range | enriched:yes","","manual","false","true"
"Dad's Gallery of Stars","3400 Forest Drive Ste","Columbia","SC","US","","803-782-5167","","","","{Cards}","","https://www.sportscard-stores.com/store/548/columbia/dads-gallery-stars","enriched:yes","","ddg_targeted","false","true"
"Grand Slam Cards & Comics","952 Mt Gallant Rd","Rock Hill","SC","US","","(803) 327-4414","","","charlotte","{Sports,MTG,Pokemon,Yu-Gi-Oh,Singles,Boxes}","Mon-Fri 11am-7pm; Sat 11am-5pm; Sun Closed","https://grandslamcardsrockhill.square.site/","Live breaks; comics; wide TCG variety; pre-orders available | email: grandslamcardsrockhill@gmail.com, hi@mystore.com | facebook: https://www.facebook.com/tr | enriched:yes","","manual","false","true"
"Here Be Books and Games","4650 Ladson Road","Summerville","SC","US","29485","+1-843-695-1498","32.9540339","-80.1620869","","{Games}","Tu-Sa 10:00-18:00","https://herebebooksandgames.com/","OSM node/2192686045 | enriched:yes","","osm","false","true"
"MEELYPOPS SC","9768 WARREN H ABERNATHY HWY STE 4","SPARTANBURG","SC","US","29301","(864) 577-5790","","","","{Cards}","","WWW.SCMEELYPOPS.COM","email: scmeelypops@gmail.com | facebook: https://www.facebook.com/tr | enriched:yes","","directory_list","false","true"
"PSA Dealer: Bryan Sports Cards & More","500 Congaree Rd Unit 8102Greenville","Greenville","SC","US","","864-203-7425","","","","{Sports,TCG}","","https://www.psacard.com/dealers/detail/bryan-sports-cards-more/3712","email: bryansportscardsgvl@gmail.com | facebook: https://www.facebook.com/PSAcard | instagram: https://instagram.com/psacard | enriched:yes","","ddg_pass2","false","true"
"R & R Collectibles, Myrtle Beach, SC","57355 for information. Huge selection ofcollectibledie cast cars","Myrtle Beach","SC","US","","8432157355","","","","{Collectibles}","","https://www.bestprosintown.com/sc/myrtle-beach/r-and-r-collectibles-/","facebook: https://www.facebook.com/61558694862407 | enriched:yes","","ddg_pass2","false","true"
"R&R Collectables","57355 for information. Huge selection ofcollectibledie cast cars","Myrtle Beach","SC","US","","8432157355","","","","{Cards}","","https://www.resaling.com/shops/rr-collectables/","enriched:yes","","ddg_pass2","false","true"
"Spring Valley Trading Cards","","Columbia","SC","US","","803-888-6866","","","","{TCG}","","https://www.lgsfinder.org/south-carolina/columbia/spring-valley-trading-cards-columbia","email: leaflet@1.9.4 | enriched:yes","","ddg_targeted","false","true"
"Spring Valley Trading Cards – Columbia, South Carolina","","Columbia","SC","US","","803-888-6866","","","","{TCG}","","https://www.lgsfinder.org/south-carolina/columbia/spring-valley-trading-cards-columbia","email: leaflet@1.9.4 | enriched:yes","","ddg_targeted","false","true"
"The 10th Inning Sportsworld","8717 Asheville Hwy","Spartanburg","SC","US","","864-578-6730","","","","{Sports}","","https://www.sportscard-stores.com/store/1141/spartanburg/10th-inning-sportsworld","enriched:yes","","ddg_pass2","false","true"
"Upstate Card Show","","Spartanburg","SC","US","","864-978-7710","","","","{TCG}","","https://www.upstatecardshow.com/","facebook: https://www.facebook.com/profile.php | instagram: https://www.instagram.com/upstatecardshow | enriched:yes","","ddg_targeted","false","true"
"Warhammer","3026 South Morgans Point Road","Mount Pleasant","SC","US","29466","+18432160610","32.861688","-79.786277","","{Hobby}","","https://www.warhammer.com","OSM node/13337521808 | facebook: https://www.facebook.com/WarhammerOfficial | instagram: https://www.instagram.com/warhammerofficial | enriched:yes","","osm","false","true"
"Heroes & Villains","601 Kansas City Street, Suite 6","Rapid City","SD","US","57701","+1 605-791-0372","44.0787706","-103.2284483","","{Comics}","Mo-Tu 10:00-18:00, We-Fr 10:00-20:00, Sa 10:00-17:00, Su closed","https://heroesandvillains.shop/","OSM node/13252984245 | email: milenabbrandao@gmail.com | enriched:yes","","osm","false","true"
