"name","address","city","state","country","zip","phone","email","facebook_url","instagram_url","website","x_url","discord","ebay_url","tcgplayer_url","types","hours","lat","lng","source","notes"
"Toad and Tricycle Games","182 North 100 East","Logan","UT","US","84321","+1 435-213-3473","","","","https://www.toadandtricyclegames.com/","","","","","Games","Mo-Fr 12:00-21:00; Sa 12:00-19:00; Su 12:00-18:00","41.7347592","-111.8320559","osm","OSM node/11327835240"
"CRAVE COLLECTIBLES","745 EAST FORT UNION BLVD","MIDVALE","UT","US","84047","(385) 425-5600","","","","https://cravecollect.com/","","","","","Collectibles","","","","directory_list",""
"Riftgate Games","5412 South 900 East","Murray","UT","US","84117","+1 801-200-3809","","","","https://riftgate.com/","","","","","Games","Mo-Sa 12:00-22:00","40.6529414","-111.867018","osm","OSM node/11895314738"
"Beehive Sports Cards","3481 Riverdale Rd","Ogden","UT","US","","801-689-2687","","https://www.facebook.com/beehivesportscards/","","","","","","","Sports,TCG","","","","ddg_targeted",""
"MR. E'S SPORTS CARDS & COLLECTIBLES","720 SOUTH STATE ST","OREM","UT","US","84058","(801) 224-6677","","","","https://www.bing.com/aclick?ld=e8b1mCSU9BQgaAKhSifAf6yzVUCUxI_12lS-YYMZuYeFH5as_wj6sSJHkCE27RlnteWj68VUtIh4tPYYlqTFAUp0U0NcRg8mA1rG_NXHVxnaT5WJtm2iFryV9AK7jzFMDjoaBZJ6idniKFrYablgR-5lGiqPTm8qnsY0jO5EUKzkZNJQUEEu8ZxOHA7qFuFBX1rTW9dw&u=aHR0cHMlM2ElMmYlMmZzcG9ydHMuaGEuY29tJTNmdHlwZSUzZG1zbl9zcG9ydHMlMjUyMG1lbW9yYWJpbGlhJTI1MjBzdG9yZXNfcS1NUi4lMjUyMEUlMjdTJTI1MjBTUE9SVFMlMjUyMENBUkRTJTI1MjBDT0xMRUNUSUJMRVMlMjUyME9SRU0lMjUyMFVULWNpZC03NzQ0NzA0Nzc5MjUzMC1tdC1icC1jbGtzcmMta3ctZGV2aWNlLWMtY21wbmlkLTMxNTA0OTUwOC1hZGdwaWQtMTIzOTE1MDY0Nzg2OTEzMy1uaWQtbw&rlid=8255240c900b106c2ffc4dd6297e5942","","","","","Sports,TCG,Collectibles","","","","directory_list",""
"Blakfyre Games","391 South Main Street","Pleasant Grove","UT","US","84062","+18017859713","","","","https://blakfyre.net/","","","","","Games","Mo-Fr 11:00-21:00; Sa 10:00-21:00","40.3593386","-111.740109","osm","OSM node/9203108963"
"Game Night Games","2148 South 900 East","Salt Lake City","UT","US","84106","+1 801-467-2400","","","","https://www.gamenightgames.com/about-gng.html","","","","","Games","Su 11:00-18:00; Mo-Th 10:00-21:00; Fr-Sa 10:00-22:00","40.7242476","-111.8656609","osm","OSM node/13206236947"
"PSA Dealer: Overtime Cards and Collectibles, Inc.","10673 S. State Street Murray","Salt Lake City","UT","US","","801-566-3100","","","","https://www.psacard.com/dealers/detail/overtime-cards-collectibles-inc/3575","","","","","TCG,Collectibles","","","","ddg_pass2",""
"Gajo Games","9420 Union Square","Sandy","UT","US","84070","+1 801-563-5956","","","","http://gajominis.com/index.html","","","","","Games","Mo-Tu 09:30-20:00; We-Th 09:30-21:00; Fr-Sa 09:30-23:00; Su 11:30-17:00","40.5802912","-111.8740385","osm","OSM node/10062272929"
"Collectibles","348 WSt.GeorgeBlvd SaintGeorge","St George","UT","US","","(435) 673-3229","","","","https://comicsplus.com/collectibles/","","","","","Collectibles","","","","ddg_pass2",""
"It's Time To Duel!","250 Red Cliffs DrSt","St George","UT","US","","(435)627-0616","","","","https://gamehavenstgeorge.tcgplayerpro.com/","","","","","Cards","","","","ddg_targeted",""
"West Valley Hobbies","1765 West 5400 South","Taylorsville","UT","US","84129","+1-801-964-1700","","","","https://wvhobbies.com/","","","","","Hobby","","40.6527385","-111.9406429","osm","OSM node/4844156263"
"Clubhouse Cards","293 East Telegraph Street, Suite 104","Washington","UT","US","84780","+1 435-772-2720","","","","https://clubhousecards.net/","","","","","Games","","37.1307803","-113.5053112","osm","OSM node/13165500403"
"Hearthside Games","6802 South Redwood Road","West Jordan","UT","US","84084","+1 385-420-0450","","","","https://hearthside.games/","","","","","Games","","40.6278901","-111.9404773","osm","OSM node/4207702212"
"Destiny's End Games and Hobbies","3536 South 5600 West, Suite 2","West Valley City","UT","US","84120-1313","+1-801-564-0251","","","","https://destinysendgamesandhobbies.com/","","","","","Games","Mo‑Fr 11:00‑21:30; Sa 11:00‑22:30; Su 12:00‑18:00","40.6958544","-112.0252098","osm","OSM node/13686242660"
"Hammond Toys & Hobby","3601 South Constitution Boulevard","West Valley City","UT","US","84119","+1-801-967-2939","","","","https://www.hammondtoy.com/","","","","","Hobby","Mo-Sa 10:00-21:00; Su 12:00-17:00","40.6949773","-111.955271","osm","OSM node/3999664295"
"The Nerd Store","3639 South Constitution Boulevard","West Valley City","UT","US","84119","+1-801-964-4776","","","","https://nerdstoreutah.com/","","","","","Comics","","40.693383","-111.9570314","osm","OSM node/12878707738"
"Hobby, Toy, andGameShops|Arlington,VA- Manta.com","4510 Lee Highway","Arlington","VA","US","","(703) 527-5929","","","","https://www.manta.com/mb_54_B63B1_LPN/hobby_toy_and_game_shops/arlington_va","","","","","Games,Collectibles","","","","ddg_pass2",""
"COLLECTOR'S WORLD","3329 ROSE LANE","FALLS CHURCH","VA","US","22042","(703) 256-8408","","","","https://bricksandminifigs.com/fallschurch-va/","","","","","Cards","","","","directory_list",""
"THE CARD CELLAR","915 CAROLINE ST","FREDERICKSBURG","VA","US","22401","(540) 891-9549","","","","https://www.thecardcellar.net/","","","","","TCG","","","","directory_list",""
"Bender's Books & Cards","22 South Mallory Street","Hampton","VA","US","23663","+17577233741","","https://www.facebook.com/Benders/","","","","","","","Collectibles","","37.0190242","-76.3221347","osm","OSM way/1483745970"
"Stone Blue Hobbies","104 Whitehall Road","Lynchburg","VA","US","24501","+1 434-420-2583","","","","https://stonebluehobbies.com/","","","","","Hobby","Mo-Fr 10:00-17:30; Sa 10:00-13:00; PH closed","37.3984152","-79.2232838","osm","OSM way/578547804"
"Waterloo Games","7512 Mechanicsville Turnpike","Mechanicsville","VA","US","23111","+1 804-512-7691","","","","https://www.waterloogames.com/","","","","","Games","","37.6057158","-77.3702095","osm","OSM node/9980792768"
"Amazing Fantasy Comics","13901 Warwick Boulevard, Suite B","Newport News","VA","US","23602","+1-757-877-6030","","","","https://www.loc8nearme.com/virginia/newport-news/amazing-fantasy-comics/3140937/","","","","","Comics","Mo-Sa 11:00-20:00; Su 13:00-18:00","37.1265031","-76.5345338","osm","OSM node/10692076300"
"Atomic Comics Emporium II","467 Denbigh Boulevard, Suite B","Newport News","VA","US","23608","+1-757-877-3756","","","","https://yandex.com/maps/org/atomic_comics_emporium_ii/135001508037/","","","","","Comics","Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 10:00-22:00; Su 10:00-18:00","37.1336084","-76.530407","osm","OSM node/10716278125"
"Bennys Card Vault","201 Summerlee Avenue","Oak Hill","VA","US","25901-3024","+1-304-553-6666","","","","https://www.bennyscardvault.com","","","","","Collectibles","Mo,Tu,Fr 15:00-20:00; Sa 11:00-18:00; Su 14:00-18:00","37.974813","-81.1460156","osm","OSM node/13530043629"
"Atlantis Games & Comics","2862 Airline Boulevard","Portsmouth","VA","US","23701","+1-757-465-1617","","","","https://atlantis-comics.com/","","","","","Comics","Mo-Th 12:00-21:00; Fr-Sa 12:00-00:00; Su 12:00-20:00","36.8106859","-76.3678143","osm","OSM node/12497418229"
"One Eyed Jacques","3104 West Cary Street","Richmond","VA","US","23221","+1 804-359-5163","","","","https://oneeyedjacques.com/","","","","","Games","Mo-Th,Sa-Su 11:00-21:00; Fr 11:00-23:00","37.55314","-77.480277","osm","OSM node/3075555481"
"Sports Nation","11800 West Broad Street, Suite 2210","Richmond","VA","US","23233","+1-804-364-2990","tilcomm@aol.com","","","https://www.sportsnation.org/richmond","","","","","Sports","","37.6554844","-77.618237","osm","OSM node/6525080937"
"Third Eye Comics","11575 West Broad Street","Richmond","VA","US","23233","+1-804-716-0378","","","","http://www.thirdeyecomics.com/","","","","","Comics","Mo-Sa 11:00-19:00; Su 11:00-18:00","37.6515358","-77.6153433","osm","OSM node/6525619068"
"Warhammer","11753 West Broad Street","Richmond","VA","US","23233","+1-804-360-5029","","","","https://www.warhammer.com/?utm_source=Google&utm_medium=Yext","","","","","Hobby","","37.6517695","-77.6211168","osm","OSM node/6525619089"
"BLADE Gaming","430 Salem Avenue Southwest","Roanoke","VA","US","24016","+1-540-204-4016","tim.furrow@bladegaminginc.com","","","https://blade.tcgplayerpro.com/","","","","","Games","","37.2723061","-79.9496921","osm","OSM node/10980810868"
"Sports Haven","7541 Williamson Road 4 E Main StreetRoanoke","Roanoke","VA","US","","540.798.4649","","","","https://www.sportshaveninc.com/","","","","","Sports","","","","ddg_pass2",""
"Pair-a-Dice Games","200 Kanawha Terrace","St. Albans","VA","US","25177","+1-304-721-8559","","","","https://www.loc8nearme.com/west-virginia/st.-albans/pair-a-dice-games-st-albans-wv/8677682/","","","","","Games","Mo-Tu 14:00-21:00; We-Fr 17:00-21:00; Sa 16:00-21:00","38.3854853","-81.8357516","osm","OSM node/10875052919"
"LAB 20 SPORTS CARDS","16611 RUSSELL ST.","ST. PAUL","VA","US","24283","(276) 608-1607","","","","www.lab20cards.com","","","","","Sports,TCG","","","","directory_list",""
"757 Sports Collectibles","2686 Virginia Beach Boulevard","Virginia Beach","VA","US","23452","+1-757-340-4016","","","","https://www.757sc.com/","","","","","Sports","Mo-We 11:00-17:00; Th-Fr 11:00-18:00; Sa 10:00-17:00","36.8426969","-76.0646485","osm","OSM node/7946399808"
"Heroes Sports Cards","519 North Witchduck Road","Virginia Beach","VA","US","23462","+1-757-313-2694","","","","https://heroessportscards.com","","","","","Sports","","36.8528132","-76.1542224","osm","OSM node/2899454077"
"Hobby Town USA","4000 Virginia Beach Boulevard, Suite 196","Virginia Beach","VA","US","23452","+1-757-306-4760","","","","https://www.hobbytown.com/virginia-beach-va/l99","","","","","Hobby","Mo-Fr 10:00-20:00; Sa 10:00-18:00; Su 10:00-17:00","36.8429656","-76.1139277","osm","OSM node/7946399908"
"PSA Dealer: B&B Cards and Collectibles","4239 Holland Road","Virginia Beach","VA","US","","757-495-5523","","","","https://www.psacard.com/dealers/detail/bandb-cards-collectibles/3635","","","","","TCG,Collectibles","","","","ddg_targeted",""
"Comic Cubicle","4809 Courthouse Street, Suite 2","Williamsburg","VA","US","23188","+1-757-229-5299","","","","https://www.visitwilliamsburg.com/listing/comic-cubicle/1154/","","","","","Comics","Mo-Tu, Th-Sa 11:00-19:00; We 12:00-19:00; Su 13:00-17:00","37.27812","-76.7420058","osm","OSM node/11713865920"
"Jersey's Cards & Comics","5906 George Washington Memorial Highway","Yorktown","VA","US","23692","+1-757-890-2842","","","","https://www.wargames.com/store/894/yorktown/jersey-cards-comics","","","","","Comics","Mo-Sa 10:00-21:00; Su 10:00-19:00","37.1662794","-76.4665443","osm","OSM node/11774258887"
"GREEN MOUNTAIN SPORTS CARDS & GAMING","159 PEARL ST, STE 6","ESSEX JUNCTION","VT","US","05452","(802) 857-5807","","","","https://greenmountainsportscardsandgaming.com/","","","","","Sports,TCG","","","","directory_list",""
"Leigh's Custom Framing","601 South Boone Street, Suite 3","Aberdeen","WA","US","98520","+1-360-637-9285","","","","https://www.aberdeenartcenter.com/contact","","","","","Comics","Mo-Su 12:00-19:00","46.9641928","-123.802821","osm","OSM node/9773802132"
"Mox Boarding House","13310 Bellevue-Redmond Road","Bellevue","WA","US","98005","+1-425-326-3050","","","","https://www.moxboardinghouse.com/bellevue/","","","","","Games","Mo-Th 11:00-22:00;Fr 11:00-24:00;Sa 10:00-24:00;Su 10:00-22:00","47.6226862","-122.1626011","osm","OSM node/5235739217"
"Glad Bag","517 Potter Street","Bellingham","WA","US","98225","+1-360-733-0952","","","","https://www.manta.com/c/mmcpr38/glad-bag-arts-and-crafts","","","","","Hobby","","48.746898","-122.468046","osm","OSM node/2981645534"
"The Comics Place","107 West Holly Street","Bellingham","WA","US","98225","+1-360-733-2224","","","","https://shop.thecomicsplace.com/","","","","","Comics","Mo-Th 11:00-19:00; Fr,Sa 10:00-20:00; Su 10:00-19:00","48.7498758","-122.4796264","osm","OSM node/11149269765"
"Comics Keep","5060 State Highway 303 Northeast, Suite 120","Bremerton","WA","US","98311","+1-360-479-6421","","","","https://thecomicskeep.com/","","","","","Comics","","47.6109266","-122.6282661","osm","OSM node/13124105795"
"Discordia Games","630 North Callow Avenue","Bremerton","WA","US","98312","+1-360-415-9419","","","","https://www.discordiagames.com/","","","","","Games","","47.5684477","-122.6529877","osm","OSM way/563106351"
"The Game Wizard and Blue Sky Hobbies","603 4th Street","Bremerton","WA","US","98337","+1-360-782-1176","","","","https://thegamewizard.net/","","","","","Games","","47.5655558","-122.6284093","osm","OSM way/396448488"
"Nomad Games and Hobbies","7528 Olympic View Drive, Suite 102","Edmonds","WA","US","98026","+1-425-426-3535","","","","https://www.loc8nearme.com/washington/edmonds/nomad-games-and-hobbies/7530106/","","","","","Games","","47.8309828","-122.3361252","osm","OSM node/9472976684"
"A WORLD OF COLLECTIONS GAMES, COMICS & CARDS","22611 76TH AVE W SUITE 101","EDMONDS","WA","US","98026","(425) 778-2678","","","","www.worldofcollections.com","","","","","Comics,TCG,Games","","","","directory_list",""
"The Game Shelf","12916 Southeast Kent Kangley Road","Kent","WA","US","98030","+1-253-487-7123","","","","https://gameshelfwa.com","","","","","Games","Su 10:00-18:00; Mo-Th 10:00-22:00; Fr-Sa 10:00-24:00; PH off","47.3595633","-122.1690208","osm","OSM node/6037538821"
"STAGG'S INC.","428 W. HARRISON ST.","KENT","WA","US","98032","(253) 854-6340","","","","https://opengovwa.com/corporation/602460719","","","","","Cards","","","","directory_list",""
"Games Plus","1805 Main Street, Suite Ste A","Lake Stevens","WA","US","98258","+1-425-377-2850","","","","https://gamespluswa.net","","","","","Games","Tu-Sa 12:00-21:00; Su 12:00-20:00","48.014124","-122.063513","osm","OSM node/2428609357"
"Comiks the Gathering","7304 Lakewood Drive West, Suite suite 9","Lakewood","WA","US","98499","+1-253-240-1943","","","","https://www.peerspace.com/venues/lakewood--wa/gathering-venue","","","","","Pokemon,MTG,Comics","Mo-Fr 11:00-20:00; Su 11:00-18:00","47.1914157","-122.50993","osm","OSM node/11933695664"
"The Secret Lair","145 Wapato Way, Suite 4","Manson","WA","US","98831","+1-509-669-7575","","","","https://www.secretlairchelan.com/","","","","","Games","Su-Th 12:00-19:00; Fr 12:00-21:00; Sa 10:00-21:00","47.8846438","-120.1578871","osm","OSM node/12966644315"
"MILL CREEK SPORTS","13616 BOTHELL EVERETT HWY","MILL CREEK","WA","US","98012","(425) 742-8500","","","","https://www.millcreeksports.com/","","","","","Sports","","","","directory_list",""
"Docking Bay 93","224 Stewart Road, Suite 115","Mount Vernon","WA","US","98273","+1-360-428-5808","","","","dockingbay93.com","","","","","Games","Mo-Sa 12:00-21:00; Su 12:00-18:00","48.4428359","-122.3385784","osm","OSM node/12442041699"
"GAS BREAKS SPORTS CARDS","2103 HARRISON AVE NW #5A","OLYMPIA","WA","US","98502","(360) 228-2050","","","","WWW.GASBREAKS.COM","","","","","Sports,TCG","","","","directory_list",""
"Wolf's Den Craft & Hobby","27 North Clark Avenue","Republic","WA","US","","+1-509-775-2663","","","","https://www.republicwa.org/homefeature/shop-big-at-small-business-saturday-nov-25/","","","","","Hobby","Tu-Sa 10:00-17:00","48.6479645","-118.7383756","osm","OSM way/1130562180"
"Blue Highway Games","2203 Queen Anne Avenue North","Seattle","WA","US","98109","+1-206-282-0540","","","","https://bluehighwaygames.com/","","","","","Games","Mo-Th,Su 10:00-21:00; Fr-Sa 10:00-23:00; Su[-1] 10:00-20:00; PH off","47.6385835","-122.3571008","osm","OSM node/2019051176"
"CARD EXCHANGE","14020 AURORA AVE N","SEATTLE","WA","US","98133","(206) 440-5467","sales@cardexchangeonline.com","","","https://cardexchangesports.com/","","","","","TCG","","","","directory_list",""
"Dragon's Hoard Games","3100 Northwest Bucklin Hill Road, Suite 110","Silverdale","WA","US","98383","+1-360-698-3550","","","","https://reviews.birdeye.com/the-dragons-hoard-games-collectibles-166764495717762","","","","","Games","","47.6516474","-122.6909901","osm","OSM node/13411536890"
"Pixel & Pack","213 South University Road, Suite 3","Spokane Valley","WA","US","","+1-928-830-0993","","","","https://pixelandpack.com/","","","","","Games","Su-Sa 10:00-23:30","47.6547389","-117.2604035","osm","OSM node/4198350074"
"Northwest Sportscards","5510 6th Ave","Tacoma","WA","US","98406","(253)-564-9204","atnorthwestsportscards@yahoo.com.","","","https://www.nw-sportscards.com/","","","","","Sports,TCG","","47.2551655","-122.510931","ddg_targeted","OSM node/11024960349"
"Reckless Hobbies & Collectibles","7415 E. Mill Plain Blvd","Vancouver","WA","US","","(360) 433-2962","","","","https://www.visitvancouverwa.com/listing/reckless-hobbies-&-collectibles/3092/","","","","","Collectibles","","","","ddg_pass2",""
"LUCKY BREAKS SPORTS CARDS","212 NORTHEAST 164TH AVENUE SUITE 22","VANCOUVER","WA","US","98684","(360) 718-2578","","","","https://lucky-breaks-sports-cards.com-place.com/","","","","","Sports,TCG","","","","directory_list",""
"DIGITAL HEROES LLC","120 E ALDER ST","WALLA WALLA","WA","US","99362","(509) 525-0380","","","","https://www.digitalheroes.com","","","","","Cards","","","","directory_list",""
"COULEE CARDS & GAMING - EAU CLAIRE","4800 GOLF ROAD STE 68","EAU CLAIRE","WI","US","54701","(715) 895-8093","","","","https://couleecards.com/eau-claire-wi/","","","","","TCG","","","","directory_list",""
"ULTIMATE AUTHENTICS","1621 WESTGATE ROAD","EAU CLAIRE","WI","US","54703","(715) 938-7503","","https://wwwfacebook.com/profile.php?id=100083406125548","","","","","","","Cards","","","","directory_list",""
"GREEN BAY CITY CARDS","508 S MILITARY AVE","GREEN BAY","WI","US","54303","(920) 489-2276","","https://www.facebook.com/greenbaycitycards/","","","","","","","TCG","","","","directory_list",""
"AJ COLLECTABLES","4631 S. 108TH STREET","GREENFIELD","WI","US","53228","(800) 781-2030","","","","www.ajcollectable.com","","","","","Cards","","","","directory_list",""
"CB HOBBY","200 E 2ND STREET SUITE C","KAUKAUNA","WI","US","54130","(920) 462-4178","","","","https://cbhobby.com/","","","","","Collectibles","","","","directory_list",""
"Find Us","302 East Towne Mall","Madison","WI","US","","(608) 285-9614","","","","https://www.rabbitholesportscards.com/find-us","","","","","Cards","","","","ddg_pass2",""
"MITCH'S SPORTS CARDS AND COLLECTIBLES","11235 N. CEDARBURG RD.","MEQUON","WI","US","53092","(262) 302-4209","","","","www.mitchsboxbreaks.org","","","","","Sports,TCG,Collectibles","","","","directory_list",""
"LAKE COUNTRY CARDS","1380 PABST FARMS CIRCLE, STE 400","OCONOMOWOC","WI","US","53066","(262) 354-8029","","","","WWW.LAKECOUNTRYCARDS.COM","","","","","TCG","","","","directory_list",""
"COULEE CARDS AND GAMING","9360 STATE RD 16, SUITE H","ONALASKA","WI","US","54650","(608) 451-1155","","","","https://couleecards.com/onalaska-wi/","","","","","TCG","","","","directory_list",""
"CARDBOARD LEGACY","923 OREGON STREET","OSHKOSH","WI","US","54902","(920) 744-9297","","","","WWW.CARDBOARDLEGACY.COM","","","","","TCG","","","","directory_list",""
"REAL SPORTSCARDS, WISCONSIN","324 E. MAIN ST","WAUPUN","WI","US","53963","(920) 345-1245","","","","www.realsportscards.com","","","","","Sports,TCG","","","","directory_list",""
